id,name,brewery_type,address_1,address_2,address_3,city,state_province,postal_code,country,longitude,latitude,phone,website_url,state,street
ea06694a-32f8-4026-b22e-aeb880848b4d,Ale Spike Brewery,micro,1244 N Moore Rd Unit I-1,,,Camano Island,Washington,98282,United States,-122.4381311,48.25785496,3609392434,http://www.alespike.com,Washington,1244 N Moore Rd Unit I-1
d678c1a4-713e-483e-8c60-c891d5cf043e,Alefarm Brewing,micro,96 Riversdale Road,,,Hawthorn,VIC,3122,Australia,145.0346325,-37.8289324,+61 406 260 073,http://www.ramblers.beer/,VIC,96 Riversdale Road
1170049c-c20d-43c8-9475-0a42599f144c,Aleman Brewing,micro,3304 N Knox Ave,,,Chicago,Illinois,60641-4434,United States,-87.74301213,41.94087994,8123404198,http://www.alemanchicago.com,Illinois,3304 N Knox Ave
f1e3ff3e-078c-46c3-85ae-62f86d3a3a21,Alematic Artisan Ales,planning,,,,Huber Heights,Ohio,45424-3857,United States,,,9376122337,http://www.alematicbrewing.com,Ohio,
31746e2a-3704-458f-8235-437f53d5afe1,Alesatian Brewing Co.,brewpub,21 N Loudoun St,,,Winchester,Virginia,22601-4715,United States,-78.16559208,39.18446446,5406672743,http://www.alesatianbrewing.com,Virginia,21 N Loudoun St
f8097dbc-c8e6-4068-9540-5c4bd4ac0bcf,AleSmith Brewing Co,regional,9990 Alesmith Ct,,,San Diego,California,92126-4200,United States,-117.1495496,32.88858458,8585499888,http://www.alesmith.com,California,9990 Alesmith Ct
40093c50-b89d-443f-9ac7-b24a000d8f48,Alesong Brewing and Blending,micro,1000 Conger St Ste C,,,Eugene,Oregon,97402-2950,United States,-123.2384193,43.85285684,5419723303,http://www.alesongbrewing.com,Oregon,1000 Conger St Ste C
f15f6ebf-0d80-4e6b-ad38-fb0ca9f3d3ed,Alesong Brewing and Tasting Room,micro,1000 Conger Unit C,,,Eugene,Oregon,97402,United States,-123.2384193,43.85285684,5419723303,http://www.alesongbrewing.com,Oregon,1000 Conger Unit C
e4148f94-4ce9-4fd2-9b05-faabdcca2b09,Alewerks Brewing Company,micro,197 Ewell Rd,,,Williamsburg,Virginia,23188-2185,United States,,,7572203670,http://www.alewerks.com,Virginia,197 Ewell Rd
ed3ea3ae-04d3-4356-ab96-a74514992a50,Alewife Brewing Company,brewpub,514 51st Ave,,,Long Island City,New York,11101-5879,United States,-73.95625257,40.74232214,7189377494,http://www.alewife.beer,New York,514 51st Ave
5860a6e0-1bf6-4334-8797-e5668fc22db0,Alexandria Brewing Company,micro,7926 Alexandria Pike Ste 1,,,Alexandria,Kentucky,41001-1454,United States,,,8596946999,http://www.alexandriabrewingcompany.com,Kentucky,7926 Alexandria Pike Ste 1
9da0a260-5b85-4490-824a-a397446c17dc,Algarve Rock Brewery,micro,Unidade 2B,Parque Vale da Venda,,Faro,Faro,8005-412,Portugal,-7.9729562079031,37.065600871444,+ 351 289 815 218,https://algarverock.com/,Faro,Unidade 2B
083b7953-133d-453f-ada0-2b3541d1931c,Alibi Ale Works,micro,204 E Enterprise St,,,Incline Village,Nevada,89451-9456,United States,-119.9537117,39.24819328,7752987001,http://www.alibialeworks.com,Nevada,204 E Enterprise St
45a2116d-d9d2-4114-b15f-736d9557f00c,Alice Springs Brewing Co.,micro,39 Palm Circuit,,,Ross,NT,873,Australia,133.867253,-23.732893,+61 8 7904 4007,https://www.alicespringsbrewingco.com.au/?utm_source=google_business_profile&utm_medium=gbp_view_website&utm_campaign=gbp,NT,39 Palm Circuit
e1f999c9-3012-41ab-869b-767125e19b7f,Alien Brewpub,brewpub,6601 Uptown Blvd NE Ste B,,,Albuquerque,New Mexico,87110-4207,United States,,,5058841116,http://www.abqbrewpub.com,New Mexico,6601 Uptown Blvd NE Ste B
68b447a3-c65c-459f-8d02-334757bc6f71,Align Brewing Co,micro,8680 Miralani Dr,,,San Diego,California,92126-6300,United States,-117.137429,32.896584,,http://www.facebook.com/alignbrewing,California,8680 Miralani Dr
e36f9132-3c0b-41d4-b074-b54286d6a9a8,All Inn Brewing Co.,micro,189 Elliott Road,,,Banyo,QLD,4014,Australia,153.0799698,-27.3668382,+61 478 519 414,http://www.allinnbrewingco.com/,QLD,189 Elliott Road
108b8592-3098-42a3-b466-5c60e2e626af,All Rise Brewing Co,brewpub,235 N Ashland Ave,,,Chicago,Illinois,60607-1401,United States,-87.6667328,41.8864021,3122266300,http://www.allrisebrewing.com,Illinois,235 N Ashland Ave
61853d49-62af-44bc-b0f7-bbc0faa89d30,All Saints Brewing Co,micro,1602 State Route 119,,,Greensburg,Pennsylvania,15601-7317,United States,,,7242891202,http://www.allsaintscraftbrewing.com,Pennsylvania,1602 State Route 119
82ea8f08-2026-43f8-b1a7-cc57ebe8c0bb,All-American Ale Works,micro,5120 E La Palma Ave Ste 103,,,Anaheim,California,92807-2082,United States,-117.8056915,33.85925032,9517412771,http://www.all-americanaleworks.com,California,5120 E La Palma Ave Ste 103
8a7a2bc0-0f42-4889-94ef-7f8f647268fa,Allagash Brewing Co,regional,50 Industrial Way,,,Portland,Maine,04103-1270,United States,-70.3179518,43.7030951,2078785385,http://www.allagash.com,Maine,50 Industrial Way
0924f3af-e548-446b-baf8-687ea51b02ae,Allegheny City Brewing,micro,507 Foreland St,,,Pittsburgh,Pennsylvania,15212-4910,United States,-80.00061073,40.45424933,4129043732,http://www.alleghenycitybrewing.com,Pennsylvania,507 Foreland St
9b4f31d5-61b4-46ed-b501-6acc4d428666,Allegory Brewing,micro,777 NE 4th St,,,McMinnville,Oregon,97128-4502,United States,-123.1917806,45.21081917,9713731253,http://www.allegorybrewing.com,Oregon,777 NE 4th St
3f583ab8-71bf-4009-9257-193ef53a1fe1,Allentown Brew Works,brewpub,812 Hamilton St,,,Allentown,Pennsylvania,18101-2437,United States,-75.4575021,40.6060468,6104337777,http://www.thebrewworks.com,Pennsylvania,812 Hamilton St
9c3b028c-2949-4216-ba66-fbb098734cde,Alliance Brewing Company,micro,1130 Sevier Ave,,,Knoxville,Tennessee,37920,United States,-83.9035469,35.9593516,8652475355,http://www.alliancebrewing.com,Tennessee,1130 Sevier Ave
10795316-cc0d-42d7-80c7-e237aae40a06,Alligator Brewing / Tall Paul's Brewhouse,micro,10 SE 2nd Ave,,,Gainesville,Florida,32601-6232,United States,-82.3222523,29.6502615,3525050990,,Florida,10 SE 2nd Ave
1b259770-4334-44ad-be18-8097be571df6,Alloy Brewing Company,micro,2700 Coon Rapids Blvd NW,,,Coon Rapids,Minnesota,55433-3955,United States,-93.33543497,45.16953614,7634230939,http://www.alloybrewingcompany.com,Minnesota,2700 Coon Rapids Blvd NW
6889b781-b8f6-4a5a-a1ef-ab3e4c72aed9,Alltech's Lexington Brewing,regional,475 Angliana Ave,,,Lexington,Kentucky,40508-3134,United States,-84.51599645,38.04950651,8592552337,http://www.Kentuckyale.com,Kentucky,475 Angliana Ave
6e103afb-f4ad-4fea-bf67-b31d390c269d,Alluvial Brewing Company,micro,3715 W 190th St,,,Ames,Iowa,50014-9316,United States,-93.6370387,41.5831617,515337118,http://www.alluvialbrewing.com,Iowa,3715 W 190th St
4d43c467-2e30-4b93-a25c-d1e46998dc07,Alma Brewing Co,brewpub,208 E Superior St,,,Alma,Michigan,48801-1819,United States,-84.6588719,43.37888808,9894620208,http://www.almabrewing.com,Michigan,208 E Superior St
085c97d4-5a01-4e28-a1c6-683bf773b062,Alma Mader Brewing,micro,2635 Southwest Blvd,,,Kansas City,Missouri,64108,United States,-94.599389,39.082495,8169452589,http://almamaderbrewing.com,Missouri,2635 Southwest Blvd
9a6f84d7-194b-426d-999f-c1be9beb835d,Almanac Beer Company,micro,651B W Tower Ave,,,Alameda,California,94501-5047,United States,-122.3062832,37.78344977,4159326531,http://almanacbeer.com,California,651B W Tower Ave
fc0ae4ac-07b5-4df2-a1d2-0785af183a35,Almost Famous Brewing Company,micro,17 Kripes Rd,,,East Granby,Connecticut,06026,United States,-72.4224674,41.9581654,8604139401,https://www.almostfamousbrewing.com/,Connecticut,17 Kripes Rd
cc1c18dc-77d7-4ca5-b3b7-8180f77feecd,Aloha Beer Co,brewpub,700 Queen St,,,Honolulu,Hawaii,96813-5110,United States,-157.857248,21.301249,8085455959,http://www.alohabeer.com,Hawaii,700 Queen St
b3bea277-345d-4154-9a79-1c9364ee0172,Aloha Sea Sports Centre,bar,1212 East Coast Parkway,E2 Area E,,Singapore,Singapore,449886,Singapore,1.306439441491,103.934847,+65 6241 9212,https://www.alohaseasports.com/bar,Singapore,1212 East Coast Parkway
30ef2457-11c4-48ef-ae58-37109ceda4c7,Alosta Brewing Co,micro,692 Arrow Grand Cir,,,Covina,California,91722-2122,United States,-117.8781466,34.10365026,9094558707,http://www.alostabrewing.com,California,692 Arrow Grand Cir
abe71cdf-8c92-4be2-adac-902d1a14e7bb,Alpenglow Beer Co,contract,,,,Lafayette,California,94549-4621,United States,-122.1180201,37.8857582,,http://www.buckwildbrew.com,California,
dc9fb80b-fb92-47c2-8b13-9a6f6990f99e,Alpha Acid Brewing Co,micro,121 Industrial Way Ste 12,,,Belmont,California,94002-8208,United States,-122.2655717,37.52125155,6503944728,,California,121 Industrial Way Ste 12
0edb8050-2911-4a04-a99a-7927e05cd018,Alpha Brewing Co.,micro,4310 Fyler Ave,,,Saint Louis,Missouri,63116,United States,-90.26236838,38.59861817,3146212337,http://www.alphabrewingcompany.com,Missouri,4310 Fyler Ave
810e0e7c-293a-4e3e-a557-13691d30d399,Alphabet City Brewing Co,contract,96 Avenue C Frnt 4,,,New York,New York,10009-7055,United States,,,9143566809,http://www.acbnyc.com,New York,96 Avenue C Frnt 4
1d7c2273-8031-40d2-bb50-7f518722e291,Alpine Beer Company,brewpub,6550 Mira Mesa Blvd,,,San Diego,California,92121-4100,United States,-117.113975,32.9167796,6194452337,http://www.alpinebrewing.com,California,6550 Mira Mesa Blvd
d8dd6a64-c201-471f-a0a1-0fc8d04b5b49,Alpine Brewing Co,closed,821 14th Ave,,,Oroville,Washington,98844,United States,-119.4305306,48.9365877,5094769662,http://www.alpine-brewing.com,Washington,821 14th Ave
9d64f11c-4f42-41c6-8ba7-768f7bf9ec13,Alpine Dog Brewing Co,micro,1505 N Ogden St,,,Denver,Colorado,80218-1405,United States,,,3038321245,http://www.alpinedogbrewery.com,Colorado,1505 N Ogden St
8e69dcd6-de4f-41b5-a9be-cc35844fb273,ALT Brew / Greenview Brewing LLC,brewpub,1808 Wright St,,,Madison,Wisconsin,53704-2522,United States,-89.33026,43.12576305,6083523373,http://www.altbrew.com,Wisconsin,1808 Wright St
728f9750-1c56-48be-9f96-b26d04215958,Alta Brewing Company,micro,1983 Julian Avenue,,,San Diego,California,92113-1125,United States,-117.1414712,32.7018758,6197957300,http://www.altabrewing.com,California,1983 Julian Avenue
ce487823-fb0a-4ad9-b3de-2f2ec4ce0631,Altamont Beer Works,micro,2402 Research Dr,,,Livermore,California,94550-3850,United States,-121.7210974,37.67839114,9254432337,http://www.altamontbeerworks.com,California,2402 Research Dr
c7009224-b9ce-44d0-b426-cd0a1e95d6f9,Alter Brewing + Kitchen,micro,12 S 1st St,,,Saint Charles,Illinois,60174-4591,United States,-88.313937317989,41.913143276343,3319015949,http://www.alterbrewing.com,Illinois,12 S 1st St
0026ad13-246b-4091-b344-641934ef7cc3,Alter Brewing Company,micro,2300 Wisconsin Ave Ste 213,,,Downers Grove,Illinois,60515-2234,United States,,,6305419558,http://www.alterbrewing.com,Illinois,2300 Wisconsin Ave Ste 213
6dcf0b1b-3933-4207-bf88-0a37ee98994a,Alternation Brewing Company,micro,1539 S Broadway,,,Denver,Colorado,80210-2607,United States,-104.9876117,39.68866374,3038025340,http://www.alternationbrewing.com,Colorado,1539 S Broadway
b71c080f-8514-4100-bbb3-40d2582b8122,Altitude Chophouse and Brewery,brewpub,320 S 2nd St,,,Laramie,Wyoming,82070-3612,United States,-105.5953366,41.31038565,3077214031,http://www.altitudechophouse.com,Wyoming,320 S 2nd St
be64e523-9c15-4348-87e5-c6747b87abcb,Altmeyer and Lewis Brewing Company,micro,15898 N Hwy 123,,,San Marcos,Texas,78666-2418,United States,,,5126679537,http://www.altmeyerlewisbrewing.com,Texas,15898 N Hwy 123
c1e6f260-1f52-4e38-bc14-ae58fdb7bb14,Altruist Brewing Company,brewpub,559 Main St Unit 105,,,Sturbridge,Massachusetts,01518-1208,United States,,,7742418022,http://www.altruistbrewing.com,Massachusetts,559 Main St Unit 105
68410dce-b145-4c0a-993f-08fc280cc9c8,Altstadt Brewery,micro,6120 E US Highway 290,,,Fredericksburg,Texas,78624-2176,United States,-98.8467263,30.2468574,8303042337,http://www.altstadtbeer.com,Texas,6120 E US Highway 290
7d0a71c4-cec0-431b-be2f-d125a9b9a44b,Alvarado Street Brewery,micro,1315 Dayton St Ste E,,,Salinas,California,93901-4400,United States,-121.6305329,36.64880356,,,California,1315 Dayton St Ste E
08bf17d8-5f8f-40bc-88cb-5661f0791b35,Alvarado Street Brewery & Grill,brewpub,426 Alvarado St,,,Monterey,California,93940-2711,United States,-121.8946096,36.59857755,8316552337,,California,426 Alvarado St
15ccd19e-e5bc-4216-939f-3d3348fb6d5c,Alvarium Beer Company,micro,365 John Downey Dr Ste B,,,New Britain,Connecticut,06051-2922,United States,,,8603572039,http://www.alvariumbeer.com,Connecticut,365 John Downey Dr Ste B
a649a8d5-f59e-4007-bf75-e1609ef76467,Amador Brewing Company,micro,9659 Main St,,,Plymouth,California,95669-9570,United States,-120.849271,38.4808723,2095071900,http://www.amadorbrewing.com,California,9659 Main St
1a6103ad-023a-4710-988f-17e47a6732c2,Amalgam Brewing,proprietor,6381 Beach St Unit A,,,Denver,Colorado,80221-2036,United States,,,,http://www.amalgambrewing.com,Colorado,6381 Beach St Unit A
97ea0a56-c25b-45ab-afaa-ff0b37d68de5,Amani Brewing,brewpub,654 Ropp Dr,,,Martinsburg,West Virginia,25403-1533,United States,-77.949602,39.5332966,3042793861,https://amanibrewing.com,West Virginia,654 Ropp Dr
5306cc0f-35c0-4168-b49b-ea965437dc8e,Ambacht Brewing,micro,1060 NE 25th Ave Ste B,,,Hillsboro,Oregon,97124-4903,United States,-122.9564737,45.53275124,5038281400,http://www.ambacht.us,Oregon,1060 NE 25th Ave Ste B
5fffcb8c-fbca-4633-8ef4-7bfd7dd6d473,Amber Lantern Brewing Company,brewpub,44 N Main St,,,Warsaw,New York,14569-1326,United States,-78.132363,42.7408423,5857863559,http://www.amberlanternbrewingcompany.com,New York,44 N Main St
a580bbc1-343c-4213-968d-6f332755f739,Ambitious Ales,planning,,,,Long Beach,California,90807-2907,United States,-118.1580493,33.78538945,7142962550,http://www.ambitiousales.com,California,
f02ee574-d02d-486f-8d2e-851ad54b25ab,Amelia Island Brewing Company,brewpub,318 Centre St,,,Fernandina Beach,Florida,32034-4241,United States,-81.46236272,30.67106045,9043106088,http://www.theameliatavern.com,Florida,318 Centre St
5e4e7f13-1e56-4715-b575-37522b595062,American Badass Beer,contract,1401 Abbott St Corktown,,,Detroit,Michigan,48216-1946,United States,,,,http://www.americanbadassbeer.com,Michigan,1401 Abbott St Corktown
2b3bdfe8-47fd-4105-939e-57c9864e83b4,American Brewers Inc,micro,3408 Miller Rd,,,Kalamazoo,Michigan,49001-4111,United States,-85.5378194,42.26671998,2692171920,http://www.americanbrewers.us,Michigan,3408 Miller Rd
29c900c4-16b4-45ef-b688-061ed0fe8bd4,American Brewing Company,closed,180 W Dayton St Ste 102,,,Edmonds,Washington,98020-4127,United States,,,4257741717,http://www.americanbrewing.com,Washington,180 W Dayton St Ste 102
538f360a-f2b7-48fc-aa66-3ed35af0f62e,American Harvest Brewpub At Schoolcraft College,brewpub,18600 Haggerty Rd,,,Livonia,Michigan,48152-3932,United States,-83.42868497,42.419317,7344627659,http://www.schoolcraft.edu,Michigan,18600 Haggerty Rd
4c92654b-a82a-4a9a-8c3f-fc03886a0be7,American Honor Beer Co,contract,700 N Pennsylvania Ave,,,Wilkes Barre,Pennsylvania,18705-2451,United States,-75.859363,41.254896,,http://www.BoondoggleBeer.com,Pennsylvania,700 N Pennsylvania Ave
6ec8cb60-72f6-4c30-af4b-3e59e736b3fc,American Icon Brewery,brewpub,1133 19th Place,,,Vero Beach,Florida,32960,United States,-80.3955067,27.63674361,7729344266,http://www.americaniconbrewery.com,Florida,1133 19th Place
f6350f89-c5df-4969-81b2-358b6e8e6ed0,American Solera,micro,1702 E 6th St,,,Tulsa,Oklahoma,74104,United States,-95.9667403,36.1518928,9189494318,http://www.americansolera.com,Oklahoma,1702 E 6th St
045441f8-1882-4960-9e4d-0a32d24625e6,Americana Brewery,planning,,,,Fort Lauderdale,Florida,33328-1606,United States,,,,,Florida,
32dd19c9-33b8-4ed5-b5f0-1fb5f5d8ad02,Amerisports Brew Pub,brewpub,3200 Ameristar Dr,,,Kansas City,Missouri,64161,United States,-94.484526,39.150682,8164147435,http://www.ameristar.com,Missouri,3200 Ameristar Dr
9bd199ef-1796-410e-abaa-1a4c9da3a1ca,Amery Ale Works,micro,588 115th St,,,Amery,Wisconsin,54001-7801,United States,-92.396797834543,45.293806062122,7152685226,http://www.ameryaleworks.com,Wisconsin,588 115th St
fb1c5883-f652-4375-b887-a424584d0d9d,Amherst Brewing Co / Hangar Pub and Grill,brewpub,10 University Dr,,,Amherst,Massachusetts,01002-2243,United States,-72.5318418,42.3728635,4132534400,http://www.amherstbrewing.com,Massachusetts,10 University Dr
f4e14ed9-3db6-4829-a08f-3f964717e489,Ammo Brewing,micro,235 N Market St,,,Petersburg,Virginia,23803-3207,United States,-77.407177,37.230765,8047221667,http://www.ammobrewing.com,Virginia,235 N Market St
f330bf2b-e342-4265-b41f-59d8ebf8bba7,Amorphic Beer,micro,3700 N Fratney St,,,Milwaukee,Wisconsin,53212-2360,United States,-87.900978500235,43.08422407407,4144856705,http://www.amorphicbeer.com,Wisconsin,3700 N Fratney St
be80d6fe-27bc-4b12-a046-e7fc8fd947b6,Amorys Tomb Brewing Co,micro,76 Main St,,,Maynard,Massachusetts,01754-2516,United States,-71.45315644,42.43203845,9782430875,http://amorystomb.com,Massachusetts,76 Main St
fd0d376e-1c1d-48ce-ba6f-897298c20b85,Amplified Ale Works,brewpub,4150 Mission Blvd Ste 208,,,San Diego,California,92109-5054,United States,-117.2511178,32.7719729,6195871400,http://www.amplifiedales.com,California,4150 Mission Blvd Ste 208
c3f5bb6a-c7f4-45a9-829c-3978625f111e,Amplified Ale Works Miramar Studio,brewpub,9030 Kenamar Dr Ste 309,,,San Diego,California,92121-2432,United States,-117.1570695,32.88687598,6503804220,https://amplifiedales.com/,California,9030 Kenamar Dr Ste 309
f99c834f-df7e-41e9-8236-ce0d25e43189,Anacapa Brewing Co,brewpub,472 E Main St,,,Ventura,California,93001-2627,United States,-119.2935874,34.28073347,8056432337,http://www.anacapabrewing.com,California,472 E Main St
3447e49a-c978-471a-8c46-62244ca757b8,Anacortes Brewery/Rockfish Grill,brewpub,320 Commercial Ave,,,Anacortes,Washington,98221-1517,United States,-122.6126089,48.51933431,3605881720,http://www.anacortesrockfish.com,Washington,320 Commercial Ave
e6663203-a997-403b-b130-63dd975b00c6,Anaheim Brewery,micro,336 S Anaheim Blvd,,,Anaheim,California,92805-3830,United States,-117.9125249,33.8328226,7147801888,http://www.anaheimbrew.com,California,336 S Anaheim Blvd
bdc1beb9-2832-4c44-aa63-289726c3a13f,Anawan Brewing Company,planning,,,,Dighton,Massachusetts,02764,United States,,,7742296300,http://www.anawanbrewingco.com,Massachusetts,
126392f8-8260-4619-a561-ec20153c6779,Ancestry Brewery,brewpub,20585 SW 115th Ave,,,Tualatin,Oregon,97062-6857,United States,-122.7967838,45.3711546,5037060448,http://www.ancestrybrewing.com,Oregon,20585 SW 115th Ave
25809e1c-0c76-498b-8a57-d6b85ff24c3c,Anchor Brewing Co,large,1705 Mariposa St,,,San Francisco,California,94107-2334,United States,-122.4011065,37.7630772,4158638350,http://www.anchorbrewing.com,California,1705 Mariposa St
ce8f55f6-ba10-4d74-94c3-e26cc131f473,Anchorage Brewing Co,micro,148 W 91st Ave,,,Anchorage,Alaska,99515-1901,United States,-149.8893581,61.1385311,9073605104,http://www.anchoragebrewingcompany.com,Alaska,148 W 91st Ave
6c8aafd9-6e4a-4f1d-9dc0-a5e4cb710dce,Ancient City Brewing Co.,micro,3420 Agricultural Center Dr Ste 8,,,Saint Augustine,Florida,32092-0690,United States,,,9044299654,http://www.ancientcitybrewing.com,Florida,3420 Agricultural Center Dr Ste 8
032a363c-447b-495a-bfed-814201b877c0,Andean Brewing,micro,300 Corporate Dr Ste 2,,,Blauvelt,New York,10913-1162,United States,,,6464505852,,New York,300 Corporate Dr Ste 2
1d690623-2a47-4bb2-aecb-08f51a8ef390,Anders Browar,brewpub,Broniewskiego 33,,,Syców,dolnośląskie,56-500,Poland,17.7046519,51.3044034,,,dolnośląskie,Broniewskiego 33
55bbdf14-e891-4572-9ed2-9c6bf25edda9,Anderson Valley Brewing Co,regional,17700 CA-253,,,Boonville,California,95415,United States,-123.3560542,39.00141731,7078952337,http://www.avbc.com,California,17700 CA-253
adb4eef2-cd2f-4664-9912-c58890711b30,Andrews Brewing Co,micro,353 High St,,,Lincolnville,Maine,04849-5846,United States,,,2077633305,,Maine,353 High St
bd12815b-aceb-485f-9070-e37b03bbcbb4,Andrews Brewing Co At Calaboose Cellars,micro,575 Aquone Rd,,,Andrews,North Carolina,28901-7004,United States,-83.81487799,35.19958164,8283212006,http://www.calaboosecellars.com,North Carolina,575 Aquone Rd
be95afe2-de19-4b3b-8c83-a24ac9cd4aa7,Angel City Brewery,micro,216 S Alameda St,,,Los Angeles,California,90012-4201,United States,-118.237715,34.04627065,2136221261,http://www.angelcitybrewery.com,California,216 S Alameda St
a7e8257d-956d-46ca-81f4-33d1b6a13fc8,"Angelina Brewing Company, LLC.",planning,,,,Lufkin,Texas,75904-7550,United States,,,3168419327,,Texas,
d4e376b6-3aad-46ae-ae8d-471791ae03f8,"Angry Chair Brewing, LLC.",micro,6401 N Florida Ave,,,Tampa,Florida,33604-6007,United States,-82.459381,28.005127,8138921651,http://www.angrychairbrewing.com,Florida,6401 N Florida Ave
67616802-40bf-435e-8824-598bbf20e054,Angry Erik Brewing,micro,10 Millpond Dr Unit 8,,,Lafayette,New Jersey,07848-3825,United States,,,8624329003,http://www.angryerik.com,New Jersey,10 Millpond Dr Unit 8
8dc5e687-be97-44c3-ae27-9b0818d48471,Angry Fish Brewing Company,micro,106 Fabrister Ln Ste C,,,Lexington,South Carolina,29072,United States,,,8035707470,http://angryfishbewingco.com,South Carolina,106 Fabrister Ln Ste C
40ecc96b-6dea-4e6b-a8f0-55293970654b,Angry Hank's Microbrewery,micro,20 N 30th St,,,Billings,Montana,59101-2140,United States,-108.5076025,45.78022173,4062523370,,Montana,20 N 30th St
5d0bfbaa-e738-4d5b-a68e-5cfea2116197,Angry Horse Brewing,micro,603 W Whittier Blvd,,,Montebello,California,90640-5235,United States,-118.1003743,34.0084152,3235300015,http://angryhorsebrewing.com,California,603 W Whittier Blvd
4f22a5e8-e8e0-471b-8070-888584fc446a,Angry Inch Brewing,micro,20841 Holyoke Ave,,,Lakeville,Minnesota,55044-,United States,-93.2432718,44.6476022,,http://www.angryinchbrewing.com,Minnesota,20841 Holyoke Ave
c9b30f6c-608f-4762-b041-c4c91e8aeba2,Angry James Brewing Co,micro,421 Adams Ave,,,Silverthorne,Colorado,80498,United States,-106.0764637,39.63306895,9704558800,http://www.angryjamesbrewing.com,Colorado,421 Adams Ave
64b090eb-64c7-4dc2-9799-d0420b517169,Angry Minnow Brewery,brewpub,10440 Florida Ave,,,Hayward,Wisconsin,54843-7112,United States,-91.4887672,46.0104853,7159343055,http://www.angryminnow.com,Wisconsin,10440 Florida Ave
3929eda4-926c-46cd-ab20-cb5c9e6f7caf,Angry Scotsman Brewing,contract,704 W Reno Ave,,,Oklahoma City,Oklahoma,73102-2434,United States,-97.6002769,35.4644206,4056737713,http://www.angryscotbrew.com,Oklahoma,704 W Reno Ave
fa4da286-e9a3-4d00-ab49-8e5f027f76d5,Angry Troll Brewing / 222 Public House,brewpub,222 E Main St Ste U2,,,Elkin,North Carolina,28621-3493,United States,,,3362582251,http://www.angrytrollbrewing.com,North Carolina,222 E Main St Ste U2
d1a61260-d377-4e7d-8ce9-8851e30934ae,Anheuser-Busch InBev,large,1 Busch Pl,,,Saint Louis,Missouri,63118-1849,United States,-90.2118998,38.5954536,3145772000,http://www.anheuser-busch.com,Missouri,1 Busch Pl
12bc86df-c66b-4fb9-9f84-5bb405ccb8b1,Anheuser-Busch Inc - Fort Collins,large,2351 Busch Dr,,,Fort Collins,Colorado,80524-9400,United States,-105.0019686,40.61817811,9704904500,,Colorado,2351 Busch Dr
7d78f227-f2c5-4830-abb5-28a209de235d,Anheuser-Busch Inc - Los Angeles,large,15800 Roscoe Blvd,,,Van Nuys,California,91406-1350,United States,-118.4721072,34.2213918,8189895300,,California,15800 Roscoe Blvd
baec5c2d-a983-49e0-beb9-ca55879d4139,Anheuser-Busch Inc â Baldwinsville,large,2885 Belgium Rd,,,Baldwinsville,New York,13027-2706,United States,-76.31159343,43.16510925,3156354000,,New York,2885 Belgium Rd
6599a1de-d497-4e4f-bf3d-16d5065fefec,Anheuser-Busch Inc â Cartersville,large,100 Busch Dr NE,,,Cartersville,Georgia,30121-7217,United States,,,7703862000,,Georgia,100 Busch Dr NE
2360f91c-60cb-402c-ad58-3eb638859f4c,Anheuser-Busch Inc â Columbus,large,700 Schrock Rd,,,Columbus,Ohio,43229-1123,United States,-82.99307,40.102197,6148886644,,Ohio,700 Schrock Rd
2f7efc38-d4fd-47fc-bc1e-4b506fb6e66c,Anheuser-Busch Inc â Fairfield,large,3101 Busch Dr,,,Fairfield,California,94534-9726,United States,-122.0902992,38.2365838,7074292000,,California,3101 Busch Dr
34dd23fd-b208-4a7b-b4d2-3488b20e618f,Anheuser-Busch Inc â Houston,large,775 Gellhorn Dr,,,Houston,Texas,77029-1496,United States,-95.27130674,29.771858,7136752311,,Texas,775 Gellhorn Dr
a7e9194f-28a7-4fb8-85fb-38ee669b66e6,Anheuser-Busch Inc â Jacksonville,large,111 Busch Dr,,,Jacksonville,Florida,32218-5546,United States,-81.6481156,30.4319552,9047510700,,Florida,111 Busch Dr
c1e8a479-5371-44bb-a952-b76b60997a9e,Anheuser-Busch Inc â Merrimack,large,221 Daniel Webster Hwy,,,Merrimack,New Hampshire,03054-4807,United States,-71.48598162,42.8253635,6038896631,,New Hampshire,221 Daniel Webster Hwy
5486bf95-fcc8-4829-854f-2cc5779e7212,Anheuser-Busch Inc â Newark,large,200 US Highway 1,,,Newark,New Jersey,07114-2298,United States,,,9736457700,http://www.anheuser-busch.com,New Jersey,200 US Highway 1
277a6d32-7f94-4a94-ad41-ad7f4ce8ce1c,Anheuser-Busch Inc ̢���� Williamsburg,large,7801 Pocahontas Trl,,,Williamsburg,Virginia,23185-6302,United States,-76.6798988,37.2652889,7572533600,http://www.anheuser-busch.com,Virginia,7801 Pocahontas Trl
c498dd04-30b2-4f8f-b06b-c47a34dd61c7,Animas Brewing Co,brewpub,1560 E 2nd Ave,,,Durango,Colorado,81301-5186,United States,-107.8769912,37.27997215,9704038850,http://www.animasbrewing.com,Colorado,1560 E 2nd Ave
236cb5e3-d827-453a-a3a4-5a4d59d87adf,Ankrolab Brewing Company,planning,,,,Naples,Florida,34112-6363,United States,,,2394511223,http://ankrolab.com,Florida,
b26623c7-5291-4492-b876-66c2d970c275,Another Round Brewing Co,closed,745 N Grand Ave,,,Pullman,Washington,99163-3151,United States,-117.175392,46.736755,9164757580,https://anotherroundbrewery.com,Washington,745 N Grand Ave
